"IF_Key","Length","Name","Date","Water","Sarea","ShrLen","Altitude","NYTME","NYTMN","Region","GearType","Age"
100123,142,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100124,60,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",1
100127,134,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100128,144,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100306,138,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100130,66,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",1
100166,120,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100149,135,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100165,125,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100167,117,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100152,230,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",4
100189,148,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100319,196,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100184,180,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100183,193,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100182,144,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100180,230,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",5
100175,174,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100190,117,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100377,128,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100399,181,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",4
100398,132,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100366,205,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100367,166,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100368,120,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100370,172,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100371,117,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100373,72,"Pumpkinseed",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",1
100376,243,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",5
100386,165,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100427,202,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100537,101,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100534,158,"Bluegill",5/3/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100449,195,"Bluegill",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Seine",3
100444,155,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Seine",2
100465,154,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Seine",2
100457,225,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Seine",4
100458,159,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Seine",2
100567,151,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100566,152,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100475,156,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100593,110,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100594,62,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",1
100595,64,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",1
99741,213,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",4
100485,219,"Bluegill",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",4
100490,140,"Bluegill",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100500,201,"Bluegill",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100505,156,"Bluegill",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100501,188,"Pumpkinseed",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",3
100504,144,"Bluegill",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
100506,123,"Bluegill",5/4/1995 0:00:00,"Great Pond",30.38,1.24,10.00,7138.00,45491.00,"1","Electrofishing (Boat)",2
151208,175,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151190,172,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151209,181,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151207,202,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151205,168,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151204,196,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",7
151202,173,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151196,138,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151194,195,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151193,151,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151192,151,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151191,160,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151198,189,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151219,147,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151231,163,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151230,44,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151229,168,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151228,162,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151226,145,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151223,176,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151217,144,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151220,170,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151218,173,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151225,210,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151221,55,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151235,48,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151222,186,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151256,161,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151240,182,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151241,171,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151242,172,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151244,225,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",7
151247,200,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151250,196,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151239,196,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151252,203,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151258,174,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151270,206,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151259,183,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151261,208,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151263,171,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151264,189,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",7
151265,149,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151251,177,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151238,225,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151266,190,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151237,195,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151236,244,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151267,206,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151260,188,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151269,183,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151268,160,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151279,64,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151275,197,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151277,168,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151273,166,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151280,170,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151281,170,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151276,205,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151308,146,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151321,193,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151314,203,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151313,194,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151316,164,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151299,180,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151286,168,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151292,162,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151290,179,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151298,180,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151315,179,"Bluegill",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151293,166,"Pumpkinseed",5/6/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151340,171,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151325,143,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151328,158,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151329,187,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",7
151330,170,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151338,135,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151345,170,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151347,121,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151349,126,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151335,177,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151371,162,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151363,126,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151368,136,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151370,101,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151369,161,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151389,124,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151380,47,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151381,55,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151386,226,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",7
151394,61,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151403,45,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151404,56,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151405,38,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151406,59,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151379,115,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151384,167,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151419,159,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151433,194,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151432,168,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151430,160,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151426,106,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151425,137,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151424,159,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151421,106,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151413,142,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151412,200,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151422,156,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151455,194,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151453,136,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151464,169,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151460,149,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151458,158,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151449,114,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",2
151448,200,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",5
151443,142,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151440,195,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151439,212,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",6
151452,168,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",4
151483,162,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151492,160,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151490,160,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151488,147,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151487,168,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151484,171,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151479,202,"Pumpkinseed",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",8
151482,156,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151485,157,"Bluegill",5/7/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151498,40,"Pumpkinseed",5/8/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",1
151505,193,"Bluegill",5/8/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151527,191,"Bluegill",5/8/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",3
151513,201,"Pumpkinseed",5/8/1996 0:00:00,"Great Patchogue Lake",37.54,1.36,10.00,6669.00,45150.00,"1","Electrofishing (Boat)",8
